#Iter Objective            rel.obj      ||grad||           rel.||grad||    stepsize
292: 1.39151073569040e-01  2.0708e-01  7.85612301929515e-01  3.6458e-02  0.00312500
293: 1.38786543681114e-01  2.0654e-01  5.53059068841627e-01  2.5666e-02  0.00156250
294: 1.38685643779776e-01  2.0639e-01  9.76170254509111e-01  4.5301e-02  0.00312500
295: 1.38213714991958e-01  2.0569e-01  6.50933734025590e-01  3.0208e-02  0.00156250
296: 1.37914690356371e-01  2.0524e-01  4.88214751393630e-01  2.2656e-02  0.00156250
297: 1.37692694737416e-01  2.0491e-01  8.01090293302112e-01  3.7176e-02  0.00312500
298: 1.37327710756938e-01  2.0437e-01  5.63057394476168e-01  2.6130e-02  0.00156250
299: 1.37256639515287e-01  2.0426e-01  1.01448839534990e+00  4.7079e-02  0.00312500
300: 1.36774621900369e-01  2.0355e-01  6.76586869027893e-01  3.1398e-02  0.00156250
301: 1.36464467146167e-01  2.0308e-01  4.97858609457637e-01  2.3104e-02  0.00156250
302: 1.36268176423068e-01  2.0279e-01  8.28385799513207e-01  3.8443e-02  0.00312500
303: 1.35885583602646e-01  2.0222e-01  5.72878784328076e-01  2.6585e-02  0.00156250
304: 1.35842862376199e-01  2.0216e-01  1.03523411492240e+00  4.8042e-02  0.00312500
305: 1.35336569128559e-01  2.0141e-01  6.80782069079724e-01  3.1593e-02  0.00156250
306: 1.35029451242710e-01  2.0095e-01  5.00726532819365e-01  2.3237e-02  0.00156250
307: 1.34846948746199e-01  2.0068e-01  8.45540692196817e-01  3.9239e-02  0.00312500
308: 1.34463733674543e-01  2.0011e-01  5.84529502132788e-01  2.7126e-02  0.00156250
309: 1.34455061992112e-01  2.0009e-01  1.07831450654404e+00  5.0041e-02  0.00312500
310: 1.33936741483898e-01  1.9932e-01  7.10407624166954e-01  3.2968e-02  0.00156250
311: 1.33615589044578e-01  1.9884e-01  5.12303622296325e-01  2.3774e-02  0.00156250
312: 1.33462595759692e-01  1.9862e-01  8.76407354147650e-01  4.0671e-02  0.00312500
313: 1.33057636466611e-01  1.9801e-01  5.95898210939413e-01  2.7654e-02  0.00156250
314: 1.32786997602030e-01  1.9761e-01  4.58158593118697e-01  2.1262e-02  0.00156250
315: 1.32540463510899e-01  1.9724e-01  7.24887673390719e-01  3.3640e-02  0.00312500
316: 1.32218317159785e-01  1.9677e-01  5.20836927214525e-01  2.4170e-02  0.00156250
317: 1.32090077664440e-01  1.9657e-01  9.09802998077020e-01  4.2221e-02  0.00312500
318: 1.31676493319636e-01  1.9596e-01  6.17146296707691e-01  2.8640e-02  0.00156250
319: 1.31397977745316e-01  1.9554e-01  4.65863785714741e-01  2.1619e-02  0.00156250
320: 1.31172284028688e-01  1.9521e-01  7.48613155182660e-01  3.4741e-02  0.00312500
321: 1.30837152994251e-01  1.9471e-01  5.29376017443836e-01  2.4567e-02  0.00156250
322: 1.30732897275632e-01  1.9455e-01  9.29911792346576e-01  4.3154e-02  0.00312500
323: 1.30300630260169e-01  1.9391e-01  6.22303639712737e-01  2.8879e-02  0.00156250
324: 1.30023960366984e-01  1.9350e-01  4.68657604012546e-01  2.1749e-02  0.00156250
325: 1.29811001469056e-01  1.9318e-01  7.64799925227202e-01  3.5492e-02  0.00312500
326: 1.29474519615321e-01  1.9268e-01  5.39441298427914e-01  2.5034e-02  0.00156250
327: 1.29398508889274e-01  1.9257e-01  9.67622346139481e-01  4.4904e-02  0.00312500
328: 1.28955820724831e-01  1.9191e-01  6.47040395253583e-01  3.0027e-02  0.00156250
329: 1.28669022410106e-01  1.9148e-01  4.78050367278603e-01  2.2185e-02  0.00156250
330: 1.28479921610736e-01  1.9120e-01  7.91786950240042e-01  3.6744e-02  0.00312500
331: 1.28127209013889e-01  1.9068e-01  5.49442730333505e-01  2.5498e-02  0.00156250
332: 1.28078418626383e-01  1.9060e-01  9.89625608284433e-01  4.5925e-02  0.00312500
333: 1.27612852930037e-01  1.8991e-01  6.52533519388774e-01  3.0282e-02  0.00156250
334: 1.27328088069401e-01  1.8949e-01  4.81416813070178e-01  2.2341e-02  0.00156250
335: 1.27152698851965e-01  1.8923e-01  8.09774789998014e-01  3.7579e-02  0.00312500
336: 1.26798330996580e-01  1.8870e-01  5.61209232989003e-01  2.6044e-02  0.00156250
337: 1.26782012129362e-01  1.8868e-01  1.03215976423111e+00  4.7899e-02  0.00312500
338: 1.26303982473610e-01  1.8796e-01  6.81241621090099e-01  3.1614e-02  0.00156250
339: 1.26006328298383e-01  1.8752e-01  4.92751317332736e-01  2.2867e-02  0.00156250
340: 1.25858521739527e-01  1.8730e-01  8.40394731541013e-01  3.9000e-02  0.00312500
341: 1.25483953015441e-01  1.8674e-01  5.72818614296976e-01  2.6583e-02  0.00156250
342: 1.25232102568434e-01  1.8637e-01  4.41513007691040e-01  2.0489e-02  0.00156250
343: 1.24999031591799e-01  1.8602e-01  6.96312526369978e-01  3.2314e-02  0.00312500
344: 1.24699787393225e-01  1.8558e-01  5.01414717723531e-01  2.3269e-02  0.00156250
345: 1.24575629719889e-01  1.8539e-01  8.73556842714756e-01  4.0539e-02  0.00312500
346: 1.24192182010208e-01  1.8482e-01  5.93586675557431e-01  2.7546e-02  0.00156250
347: 1.23932985801594e-01  1.8444e-01  4.49140550733193e-01  2.0843e-02  0.00156250
348: 1.23719507119238e-01  1.8412e-01  7.19978374944050e-01  3.3412e-02  0.00312500
349: 1.23408035092423e-01  1.8365e-01  5.10164219318492e-01  2.3675e-02  0.00156250
350: 1.23307043253982e-01  1.8350e-01  8.94680011844861e-01  4.1519e-02  0.00312500
351: 1.22905681857235e-01  1.8291e-01  5.99701103750268e-01  2.7830e-02  0.00156250
352: 1.22647665122485e-01  1.8252e-01  4.52328854343659e-01  2.0991e-02  0.00156250
353: 1.22446739548097e-01  1.8222e-01  7.36866764846902e-01  3.4196e-02  0.00312500
354: 1.22133231994556e-01  1.8176e-01  5.20409845547551e-01  2.4151e-02  0.00156250
355: 1.22059419136566e-01  1.8165e-01  9.32240309041649e-01  4.3262e-02  0.00312500
356: 1.21647302825756e-01  1.8103e-01  6.23986071120710e-01  2.8957e-02  0.00156250
357: 1.21379767160436e-01  1.8064e-01  4.61665657906114e-01  2.1424e-02  0.00156250
358: 1.21201431293318e-01  1.8037e-01  7.63869469965350e-01  3.5449e-02  0.00312500
359: 1.20872533906565e-01  1.7988e-01  5.30680897392107e-01  2.4627e-02  0.00156250
360: 1.20825208594040e-01  1.7981e-01  9.55414282984934e-01  4.4338e-02  0.00312500
361: 1.20391027554539e-01  1.7916e-01  6.30557843582249e-01  2.9262e-02  0.00156250
362: 1.20124776045252e-01  1.7877e-01  4.65486761264017e-01  2.1602e-02  0.00156250
363: 1.19960093732342e-01  1.7852e-01  7.82682644481098e-01  3.6322e-02  0.00312500
364: 1.19628745645771e-01  1.7803e-01  5.42689148659763e-01  2.5184e-02  0.00156250
365: 1.19612890577996e-01  1.7801e-01  9.97902378000706e-01  4.6309e-02  0.00312500
366: 1.19165802067445e-01  1.7734e-01  6.58858701527836e-01  3.0575e-02  0.00156250
367: 1.18887346251044e-01  1.7693e-01  4.76798377365460e-01  2.2127e-02  0.00156250
368: 1.18748969512205e-01  1.7672e-01  8.13410135164969e-01  3.7748e-02  0.00312500
369: 1.18398336727186e-01  1.7620e-01  5.54638178921277e-01  2.5739e-02  0.00156250
370: 1.18162389459345e-01  1.7585e-01  4.27477888336404e-01  1.9838e-02  0.00156250
371: 1.17944471237691e-01  1.7552e-01  6.74562992240249e-01  3.1304e-02  0.00312500
372: 1.17663936121249e-01  1.7511e-01  4.85698694336451e-01  2.2540e-02  0.00156250
373: 1.17548508440711e-01  1.7493e-01  8.46722219944801e-01  3.9294e-02  0.00312500
374: 1.17188694289245e-01  1.7440e-01  5.75290176952808e-01  2.6697e-02  0.00156250
375: 1.16945676908993e-01  1.7404e-01  4.35181864050986e-01  2.0195e-02  0.00156250
376: 1.16746520012872e-01  1.7374e-01  6.98447365997583e-01  3.2413e-02  0.00312500
377: 1.16454153292921e-01  1.7331e-01  4.94750691014979e-01  2.2960e-02  0.00156250
378: 1.16361408988587e-01  1.7317e-01  8.68858215056316e-01  4.0321e-02  0.00312500
379: 1.15984033299570e-01  1.7261e-01  5.82246707623187e-01  2.7020e-02  0.00156250
380: 1.15741673745100e-01  1.7225e-01  4.38756327435640e-01  2.0361e-02  0.00156250
381: 1.15554960034643e-01  1.7197e-01  7.16082569043459e-01  3.3231e-02  0.00312500
382: 1.15259991966329e-01  1.7153e-01  5.05296297065373e-01  2.3449e-02  0.00156250
383: 1.15193815656567e-01  1.7143e-01  9.06689773743359e-01  4.2077e-02  0.00312500
384: 1.14805290450554e-01  1.7085e-01  6.06483512686862e-01  2.8145e-02  0.00156250
385: 1.14553716493062e-01  1.7048e-01  4.48213240253203e-01  2.0800e-02  0.00156250
386: 1.14388795540192e-01  1.7023e-01  7.43406397595931e-01  3.4499e-02  0.00312500
387: 1.14078850918585e-01  1.6977e-01  5.15939313544610e-01  2.3943e-02  0.00156250
388: 1.14038803801630e-01  1.6971e-01  9.31030277979061e-01  4.3206e-02  0.00312500
389: 1.13628534317536e-01  1.6910e-01  6.14002808346606e-01  2.8494e-02  0.00156250
390: 1.13377659152446e-01  1.6873e-01  4.52479454860788e-01  2.0998e-02  0.00156250
391: 1.13226401061518e-01  1.6850e-01  7.63091869996257e-01  3.5413e-02  0.00312500
392: 1.12913345449626e-01  1.6804e-01  5.28322217178528e-01  2.4518e-02  0.00156250
393: 1.12904283709311e-01  1.6802e-01  9.73936432593700e-01  4.5197e-02  0.00312500
394: 1.12480589298949e-01  1.6739e-01  6.42344151284807e-01  2.9809e-02  0.00156250
395: 1.12217830373228e-01  1.6700e-01  4.63968366800502e-01  2.1531e-02  0.00156250
396: 1.12092139523796e-01  1.6681e-01  7.94262515823236e-01  3.6859e-02  0.00312500
397: 1.11760207243229e-01  1.6632e-01  5.40723573630006e-01  2.5093e-02  0.00156250
398: 1.11537772272091e-01  1.6599e-01  4.15720997425981e-01  1.9292e-02  0.00156250
399: 1.11336234882654e-01  1.6569e-01  6.58759872100369e-01  3.0571e-02  0.00312500
400: 1.11070960526253e-01  1.6529e-01  4.73218037330543e-01  2.1961e-02  0.00156250
401: 1.10967883917978e-01  1.6514e-01  8.28087979146716e-01  3.8429e-02  0.00312500
402: 1.10626385140305e-01  1.6463e-01  5.61586923258478e-01  2.6061e-02  0.00156250
403: 1.10396948062921e-01  1.6429e-01  4.23645767655449e-01  1.9660e-02  0.00156250
404: 1.10213693860408e-01  1.6402e-01  6.83131235855975e-01  3.1702e-02  0.00312500
405: 1.09936683880073e-01  1.6361e-01  4.82674354769792e-01  2.2399e-02  0.00156250
406: 1.09856127009637e-01  1.6349e-01  8.51291276718254e-01  3.9506e-02  0.00312500
407: 1.09497053175257e-01  1.6295e-01  5.69328088198883e-01  2.6421e-02  0.00156250
408: 1.09267844467635e-01  1.6261e-01  4.27620775823487e-01  1.9844e-02  0.00156250
409: 1.09097019307992e-01  1.6236e-01  7.01595654986193e-01  3.2559e-02  0.00312500
410: 1.08816901802139e-01  1.6194e-01  4.93645859433422e-01  2.2908e-02  0.00156250
411: 1.08762719890826e-01  1.6186e-01  8.89795887288908e-01  4.1293e-02  0.00312500
412: 1.08392001636403e-01  1.6131e-01  5.93883162476418e-01  2.7560e-02  0.00156250
413: 1.08153630267639e-01  1.6095e-01  4.37364137042791e-01  2.0297e-02  0.00156250
414: 1.08004207280708e-01  1.6073e-01  7.29536810079513e-01  3.3855e-02  0.00312500
415: 1.07709163954589e-01  1.6029e-01  5.04773764133484e-01  2.3425e-02  0.00156250
416: 1.07681116150592e-01  1.6025e-01  9.15357228662187e-01  4.2479e-02  0.00312500
417: 1.07288535020587e-01  1.5967e-01  6.02278699979144e-01  2.7950e-02  0.00156250
418: 1.07050383757876e-01  1.5931e-01  4.42089973693579e-01  2.0516e-02  0.00156250
419: 1.06914731673885e-01  1.5911e-01  7.50180612707023e-01  3.4813e-02  0.00312500
420: 1.06615986469312e-01  1.5866e-01  5.17671277292664e-01  2.4023e-02  0.00156250
421: 1.06406775998634e-01  1.5835e-01  3.99944499408706e-01  1.8560e-02  0.00156250
422: 1.06207650072015e-01  1.5806e-01  6.23573611940932e-01  2.8938e-02  0.00312500
423: 1.05960624606165e-01  1.5769e-01  4.50244865469576e-01  2.0894e-02  0.00156250
424: 1.05844006905378e-01  1.5752e-01  7.71809353142630e-01  3.5817e-02  0.00312500
425: 1.05531489835032e-01  1.5705e-01  5.25267449457548e-01  2.4376e-02  0.00156250
426: 1.05322269380547e-01  1.5674e-01  4.03478741647328e-01  1.8724e-02  0.00156250
427: 1.05134212833535e-01  1.5646e-01  6.40491609492672e-01  2.9723e-02  0.00312500
428: 1.04884340220159e-01  1.5609e-01  4.59696750792758e-01  2.1333e-02  0.00156250
429: 1.04789737390591e-01  1.5595e-01  8.05764312025078e-01  3.7393e-02  0.00312500
430: 1.04467481558111e-01  1.5547e-01  5.46066168072005e-01  2.5341e-02  0.00156250
431: 1.04251476355561e-01  1.5515e-01  4.11484784374629e-01  1.9096e-02  0.00156250
432: 1.04081035110816e-01  1.5489e-01  6.65054617502645e-01  3.0863e-02  0.00312500
433: 1.03819747528363e-01  1.5450e-01  4.69410784292792e-01  2.1784e-02  0.00156250
434: 1.03747228901924e-01  1.5440e-01  8.29773809334783e-01  3.8507e-02  0.00312500
435: 1.03407708702941e-01  1.5389e-01  5.54483239012630e-01  2.5732e-02  0.00156250
436: 1.03191556289865e-01  1.5357e-01  4.15780268392979e-01  1.9295e-02  0.00156250
437: 1.03033414072756e-01  1.5333e-01  6.84126023560741e-01  3.1748e-02  0.00312500
438: 1.02768621361690e-01  1.5294e-01  4.80644114914418e-01  2.2305e-02  0.00156250
439: 1.02721948514114e-01  1.5287e-01  8.68518370417483e-01  4.0305e-02  0.00312500
440: 1.02370532606252e-01  1.5235e-01  5.79036128932648e-01  2.6871e-02  0.00156250
441: 1.02145458759369e-01  1.5201e-01  4.25647782911922e-01  1.9753e-02  0.00156250
442: 1.02008075530507e-01  1.5181e-01  7.12353399544990e-01  3.3058e-02  0.00312500
443: 1.01728691665992e-01  1.5139e-01  4.92095681590680e-01  2.2837e-02  0.00156250
444: 1.01707820265854e-01  1.5136e-01  8.95030443393420e-01  4.1535e-02  0.00312500
445: 1.01334824289930e-01  1.5081e-01  5.88207402679758e-01  2.7297e-02  0.00156250
446: 1.01109538066252e-01  1.5047e-01  4.30751086694634e-01  1.9990e-02  0.00156250
447: 1.00985895818481e-01  1.5029e-01  7.33721999665453e-01  3.4050e-02  0.00312500
448: 1.00702328668001e-01  1.4986e-01  5.05325830836223e-01  2.3451e-02  0.00156250
449: 1.00504707038541e-01  1.4957e-01  3.89363562816565e-01  1.8069e-02  0.00156250
450: 1.00320236820642e-01  1.4930e-01  6.09850487260395e-01  2.8301e-02  0.00312500
451: 1.00086156200139e-01  1.4895e-01  4.39205558305915e-01  2.0382e-02  0.00156250
452: 9.99813029123058e-02  1.4879e-01  7.56120084734519e-01  3.5089e-02  0.00312500
453: 9.96840019281022e-02  1.4835e-01  5.13498549850539e-01  2.3830e-02  0.00156250
454: 9.94860847344954e-02  1.4805e-01  3.93197657243723e-01  1.8247e-02  0.00156250
455: 9.93125736896731e-02  1.4780e-01  6.27374017658697e-01  2.9114e-02  0.00312500
456: 9.90753258276173e-02  1.4744e-01  4.48976032735177e-01  2.0836e-02  0.00156250
457: 9.89922191781823e-02  1.4732e-01  7.90551220140268e-01  3.6687e-02  0.00312500
458: 9.86848960977140e-02  1.4686e-01  5.34531903102540e-01  2.4806e-02  0.00156250
459: 9.84802336083062e-02  1.4656e-01  4.01422746590231e-01  1.8629e-02  0.00156250
460: 9.83239718059105e-02  1.4632e-01  6.52388677251829e-01  3.0275e-02  0.00312500
461: 9.80753677551864e-02  1.4595e-01  4.59056521581101e-01  2.1303e-02  0.00156250
462: 9.80142115439413e-02  1.4586e-01  8.15462784394391e-01  3.7843e-02  0.00312500
463: 9.76896005845007e-02  1.4538e-01  5.43609456584456e-01  2.5227e-02  0.00156250
464: 9.74844673084643e-02  1.4508e-01  4.06069828256442e-01  1.8844e-02  0.00156250
465: 9.73404812033637e-02  1.4486e-01  6.72176170544183e-01  3.1194e-02  0.00312500
466: 9.70879890086045e-02  1.4449e-01  4.70681612644838e-01  2.1843e-02  0.00156250
467: 9.70525361184305e-02  1.4443e-01  8.54832540442797e-01  3.9670e-02  0.00312500
468: 9.67156464752296e-02  1.4393e-01  5.68497430282150e-01  2.6382e-02  0.00156250
469: 9.65016130997516e-02  1.4361e-01  4.16220604668310e-01  1.9315e-02  0.00156250
470: 9.63780981266970e-02  1.4343e-01  7.00977133793722e-01  3.2530e-02  0.00312500
471: 9.61110286649494e-02  1.4303e-01  4.82576512574259e-01  2.2395e-02  0.00156250
472: 9.61013943285976e-02  1.4302e-01  8.82391795771220e-01  4.0949e-02  0.00312500
473: 9.57428018860195e-02  1.4248e-01  5.78416036528944e-01  2.6842e-02  0.00156250
474: 9.55281875929054e-02  1.4216e-01  4.21732862144394e-01  1.9571e-02  0.00156250
475: 9.54184981349085e-02  1.4200e-01  7.23183588721876e-01  3.3561e-02  0.00312500
476: 9.51467849388100e-02  1.4160e-01  4.96282926467794e-01  2.3031e-02  0.00156250
477: 9.49590740430023e-02  1.4132e-01  3.80527867283854e-01  1.7659e-02  0.00156250
478: 9.47899867516714e-02  1.4107e-01  6.00633906857784e-01  2.7873e-02  0.00312500
479: 9.45664705619901e-02  1.4073e-01  4.30587574838614e-01  1.9982e-02  0.00156250
480: 9.44755727533312e-02  1.4060e-01  7.46467176213284e-01  3.4641e-02  0.00312500
481: 9.41899135219549e-02  1.4017e-01  5.05050680914040e-01  2.3438e-02  0.00156250
482: 9.40016460121253e-02  1.3989e-01  3.84700659499919e-01  1.7853e-02  0.00156250
483: 9.38435121736516e-02  1.3966e-01  6.18881013359466e-01  2.8720e-02  0.00312500
484: 9.36164992339807e-02  1.3932e-01  4.40794370256783e-01  2.0456e-02  0.00156250
485: 9.35473888355242e-02  1.3922e-01  7.81706456208763e-01  3.6276e-02  0.00312500
486: 9.32513023131824e-02  1.3878e-01  5.26596903481915e-01  2.4438e-02  0.00156250
487: 9.30561736636388e-02  1.3848e-01  3.93277376834729e-01  1.8251e-02  0.00156250
488: 9.29151939749961e-02  1.3828e-01  6.44598368572349e-01  2.9914e-02  0.00312500
489: 9.26766510385980e-02  1.3792e-01  4.51353095982382e-01  2.0946e-02  0.00156250
490: 9.26296472552451e-02  1.3785e-01  8.07639639210171e-01  3.7480e-02  0.00312500
491: 9.23159420552268e-02  1.3738e-01  5.36345406042702e-01  2.4890e-02  0.00156250
492: 9.21200494833246e-02  1.3709e-01  3.98317404154260e-01  1.8485e-02  0.00156250
493: 9.19914371499381e-02  1.3690e-01  6.65225850762906e-01  3.0871e-02  0.00312500
494: 9.17486138385123e-02  1.3654e-01  4.63501140581724e-01  2.1510e-02  0.00156250
495: 9.17275371598542e-02  1.3651e-01  8.48004580154973e-01  3.9353e-02  0.00312500
496: 9.14010248939493e-02  1.3602e-01  5.61883756688654e-01  2.6075e-02  0.00156250
497: 9.11960583052814e-02  1.3572e-01  4.08905204078779e-01  1.8976e-02  0.00156250
498: 9.10879536205876e-02  1.3556e-01  6.94878909000767e-01  3.2247e-02  0.00312500
499: 9.08302772769174e-02  1.3517e-01  4.75962428780695e-01  2.2088e-02  0.00156250
500: 9.06550213839077e-02  1.3491e-01  3.68128204697631e-01  1.7084e-02  0.00156250
501: 9.04902440450840e-02  1.3467e-01  5.78961568602082e-01  2.6868e-02  0.00312500
502: 9.02821035831688e-02  1.3436e-01  4.18098142153309e-01  1.9403e-02  0.00156250
503: 9.01930894780864e-02  1.3422e-01  7.27160158415347e-01  3.3745e-02  0.00312500
504: 8.99262904621815e-02  1.3383e-01  4.95171279577402e-01  2.2979e-02  0.00156250
505: 8.97454806455331e-02  1.3356e-01  3.75622167384683e-01  1.7431e-02  0.00156250
506: 8.95956150633023e-02  1.3334e-01  6.02468214441828e-01  2.7959e-02  0.00312500
507: 8.93779258046737e-02  1.3301e-01  4.27692494291233e-01  1.9848e-02  0.00156250
508: 8.93084293631900e-02  1.3291e-01  7.51825216106989e-01  3.4890e-02  0.00312500
509: 8.90267197536029e-02  1.3249e-01  5.04698685012685e-01  2.3421e-02  0.00156250
510: 8.88450788361787e-02  1.3222e-01  3.80296525726664e-01  1.7648e-02  0.00156250
511: 8.87064816651177e-02  1.3201e-01  6.21894539087594e-01  2.8860e-02  0.00312500
512: 8.84848353092471e-02  1.3168e-01  4.38723859239334e-01  2.0360e-02  0.00156250
513: 8.84380619172241e-02  1.3161e-01  7.88916814715422e-01  3.6611e-02  0.00312500
514: 8.81450556568132e-02  1.3118e-01  5.27584905084053e-01  2.4484e-02  0.00156250
515: 8.79559879043740e-02  1.3089e-01  3.89634500929578e-01  1.8082e-02  0.00156250
516: 8.78351877069422e-02  1.3072e-01  6.49111659263950e-01  3.0123e-02  0.00312500
517: 8.76011568565853e-02  1.3037e-01  4.50137888869699e-01  2.0889e-02  0.00156250
518: 8.75775187470452e-02  1.3033e-01  8.16388690295588e-01  3.7886e-02  0.00312500
519: 8.72656260930645e-02  1.2987e-01  5.38150328031853e-01  2.4974e-02  0.00156250
520: 8.70755005271519e-02  1.2958e-01  3.95240115752562e-01  1.8342e-02  0.00156250
521: 8.69675285065710e-02  1.2942e-01  6.71061894131556e-01  3.1142e-02  0.00312500
522: 8.67286853859465e-02  1.2907e-01  4.63242809270002e-01  2.1498e-02  0.00156250
523: 8.65615170344348e-02  1.2882e-01  3.57956712468949e-01  1.6612e-02  0.00156250
524: 8.64031808255433e-02  1.2858e-01  5.59262347939423e-01  2.5954e-02  0.00312500
525: 8.62053831111779e-02  1.2829e-01  4.03755519392019e-01  1.8737e-02  0.00156250
526: 8.61143317285284e-02  1.2815e-01  6.94139628254817e-01  3.2213e-02  0.00312500
527: 8.58632044902789e-02  1.2778e-01  4.72326579661971e-01  2.1919e-02  0.00156250
528: 8.56952342609682e-02  1.2753e-01  3.62162185040680e-01  1.6807e-02  0.00156250
529: 8.55469919025152e-02  1.2731e-01  5.77236294102573e-01  2.6788e-02  0.00312500
530: 8.53456779178223e-02  1.2701e-01  4.13549802323167e-01  1.9192e-02  0.00156250
531: 8.52741713934518e-02  1.2690e-01  7.27704780480391e-01  3.3770e-02  0.00312500
532: 8.50133527322266e-02  1.2652e-01  4.92441126343000e-01  2.2853e-02  0.00156250
533: 8.48395042317195e-02  1.2626e-01  3.70188416150922e-01  1.7179e-02  0.00156250
534: 8.47064398999575e-02  1.2606e-01  6.01804219577192e-01  2.7928e-02  0.00312500
535: 8.44950923015128e-02  1.2574e-01  4.23779073147912e-01  1.9666e-02  0.00156250
